city,date,pm2.5,pm10,no,no2,nox,nh3,co,so2,o3,benzene,toluene,xylene,aqi,aqi_bucket,pm_ratio
Jaipur,2018-11-18,67.8,132.79,15.19,41.75,44.87,15.08,1.21,12.13,58.23,1.31,8.42,,184.0,Moderate,0.5101964030401084
Jaipur,2018-11-19,59.2,123.11,15.81,46.42,46.87,13.44,1.24,11.45,61.44,1.46,7.19,,132.0,Moderate,0.48048048048048053
Jaipur,2018-11-20,68.34,145.57,30.79,51.87,68.81,21.02,1.29,11.07,31.97,1.51,7.22,,159.0,Moderate,0.46914258254959845
Jaipur,2018-11-21,87.81,160.78,25.94,47.29,61.09,16.6,1.74,13.14,52.16,2.18,8.2,,161.0,Moderate,0.5458105420188961
Jaipur,2018-11-22,72.61,144.07,8.89,41.72,39.46,11.04,0.99,12.48,73.92,1.35,7.87,,201.0,Poor,0.503641534299785
Jaipur,2018-11-23,70.4,168.41,13.08,46.13,48.41,14.94,1.16,12.7,52.86,1.26,6.81,,175.0,Moderate,0.4177793602753546
Jaipur,2018-11-24,74.86,159.27,26.61,43.16,58.75,20.48,1.49,13.3,49.72,1.83,6.27,,157.0,Moderate,0.4697245403777373
Jaipur,2018-11-25,92.15,193.58,74.39,41.7,99.17,23.81,1.71,11.59,32.84,2.77,11.24,,220.0,Poor,0.47578479966955806
Jaipur,2018-11-26,63.6,139.42,27.15,47.57,61.76,17.38,1.24,10.68,42.32,1.64,7.93,,176.0,Moderate,0.45584862385321107
Jaipur,2018-11-27,67.29,132.45,7.75,39.88,37.17,13.18,1.13,13.03,77.62,1.12,7.18,,149.0,Moderate,0.5076574877404754
Jaipur,2018-11-28,82.51,150.3,7.44,36.11,34.09,12.35,1.14,10.07,76.29,1.04,5.91,,175.0,Moderate,0.5486037234042553
Jaipur,2018-11-29,73.02,159.61,23.35,43.46,52.5,10.9,1.39,9.53,48.1,1.76,7.72,,198.0,Moderate,0.4572036816730323
Jaipur,2018-11-30,69.45,171.07,72.64,37.52,92.54,15.13,1.85,13.0,30.05,3.02,11.27,,159.0,Moderate,0.40573698662148744
Jaipur,2018-12-01,73.56,177.14,72.67,45.95,100.82,20.92,1.87,13.79,27.97,2.52,8.76,,180.0,Moderate,0.41503046716316866
Jaipur,2018-12-02,71.73,159.49,34.49,47.58,67.09,20.88,1.51,12.63,38.64,1.79,10.27,,184.0,Moderate,0.44946425214612445
Jaipur,2018-12-03,71.78,154.57,38.83,49.84,73.89,22.92,1.74,11.81,31.94,2.07,10.89,,184.0,Moderate,0.4640848257580656
Jaipur,2018-12-04,59.35,135.66,29.9,46.31,61.42,20.89,1.53,17.2,41.29,1.81,10.67,,154.0,Moderate,0.4371685327047732
Jaipur,2018-12-05,62.76,147.49,41.53,47.89,73.62,21.22,1.53,17.2,37.25,2.47,10.23,,143.0,Moderate,0.42523206179280437
Jaipur,2018-12-06,74.1,148.21,38.9,47.68,70.96,26.67,1.63,15.92,38.44,2.19,11.0,,173.0,Moderate,0.49962915514800077
Jaipur,2018-12-07,55.16,128.71,26.41,41.09,54.14,22.4,1.37,20.16,42.89,1.43,9.27,,163.0,Moderate,0.4282276220790311
Jaipur,2018-12-08,62.2,131.45,28.55,42.12,57.28,23.52,1.44,19.89,45.1,1.52,10.05,,158.0,Moderate,0.4728240212846827
Jaipur,2018-12-09,74.88,142.75,36.81,44.12,66.72,25.28,1.71,19.87,39.29,2.01,10.89,,168.0,Moderate,0.5241862093104656
Jaipur,2018-12-10,74.13,145.21,37.62,44.22,66.35,23.16,1.57,17.52,40.62,1.79,9.67,,185.0,Moderate,0.5101507122703186
Jaipur,2018-12-11,63.82,132.43,15.57,36.56,37.78,20.59,1.0,16.02,66.08,1.0,6.62,,162.0,Moderate,0.4815513468648608
Jaipur,2018-12-12,55.57,95.9,7.38,34.55,31.13,20.84,0.91,8.99,57.6,0.72,4.45,,127.0,Moderate,0.5788541666666667
Jaipur,2018-12-13,42.72,80.8,10.7,38.22,36.73,17.55,0.97,8.75,34.36,0.77,4.01,,94.0,Satisfactory,0.5280593325092707
Jaipur,2018-12-14,32.37,74.59,9.44,39.1,36.44,15.67,0.86,9.44,42.84,0.61,3.96,,88.0,Satisfactory,0.4333913509171241
Jaipur,2018-12-15,37.28,80.6,14.33,43.15,44.32,15.5,0.81,9.86,37.65,0.78,5.21,,80.0,Satisfactory,0.46195786864931854
Jaipur,2018-12-16,37.75,184.78,20.73,36.18,46.98,14.2,0.92,10.88,40.2,0.9,6.97,,163.0,Moderate,0.20418649935093033
Jaipur,2018-12-17,38.53,97.21,8.87,35.52,39.09,15.93,1.09,13.18,47.35,1.1,6.88,,109.0,Moderate,0.395951084164012
Jaipur,2018-12-18,42.37,114.26,23.73,39.21,53.39,16.3,1.31,11.59,39.36,1.54,8.16,,108.0,Moderate,0.3704966771598461
Jaipur,2018-12-19,64.83,196.71,61.85,50.9,94.52,18.6,1.95,9.98,28.43,2.52,8.71,,163.0,Moderate,0.3294039936995071
Jaipur,2018-12-20,86.29,188.66,96.56,52.17,130.73,21.22,1.95,11.88,28.96,3.07,9.77,,205.0,Poor,0.4571413435049799
Jaipur,2018-12-21,110.36,192.65,89.82,46.93,131.34,22.31,2.17,10.81,30.54,3.49,10.54,,244.0,Poor,0.5725551232166018
Jaipur,2018-12-22,65.08,142.72,25.48,44.77,61.55,18.88,1.18,9.44,41.4,1.58,8.65,,201.0,Poor,0.455678476403865
Jaipur,2018-12-23,63.37,124.86,11.3,34.44,39.64,17.76,0.95,10.25,67.92,0.86,6.74,,154.0,Moderate,0.5071222791293214
Jaipur,2018-12-24,62.08,133.18,19.03,41.02,50.01,20.08,1.31,12.24,55.13,1.22,7.07,,144.0,Moderate,0.4657863145258103
Jaipur,2018-12-25,54.27,133.25,18.09,41.7,47.54,21.02,1.08,15.93,39.63,1.21,7.89,,135.0,Moderate,0.4069741282339708
Jaipur,2018-12-26,54.98,142.13,51.18,41.21,79.21,27.06,1.77,17.73,27.87,2.2,10.1,,122.0,Moderate,0.3865569851648738
Jaipur,2018-12-27,96.51,160.86,60.48,37.01,80.07,21.47,1.24,16.97,26.57,2.11,8.91,,214.0,Poor,0.5995899602385686
Jaipur,2018-12-28,87.99,150.5,42.03,40.43,68.26,21.78,1.32,19.57,27.74,1.76,6.04,,212.0,Poor,0.5842629482071713
Jaipur,2018-12-29,90.45,175.54,52.53,45.19,84.93,28.43,1.92,12.89,26.59,2.4,7.51,,213.0,Poor,0.5149738100660443
Jaipur,2018-12-30,98.76,173.96,60.72,38.6,92.12,29.55,1.63,13.73,32.67,2.23,8.89,,238.0,Poor,0.5673905549810411
Jaipur,2018-12-31,135.19,184.89,67.39,44.47,105.68,33.27,2.0,14.5,28.89,3.24,10.17,,239.0,Poor,0.7307962592572572
Jaipur,2019-01-01,113.17,212.37,70.73,47.56,103.19,30.17,1.84,16.89,36.04,2.97,11.38,,275.0,Poor,0.5326399021038264
Jaipur,2019-01-02,76.03,190.06,63.37,46.22,90.9,25.62,1.66,15.89,32.9,2.53,8.67,,173.0,Moderate,0.3998212031973075
Jaipur,2019-01-03,98.19,167.25,26.38,45.85,56.9,24.2,1.12,19.49,30.52,1.7,7.58,,232.0,Poor,0.5867343890050791
Jaipur,2019-01-04,65.04,140.16,18.83,38.01,44.36,21.58,1.06,22.65,37.85,1.63,7.68,,203.0,Poor,0.46371025238842156
Jaipur,2019-01-05,63.41,130.37,6.08,25.45,23.06,19.01,0.8,13.07,61.45,1.31,8.01,,134.0,Moderate,0.4860121100636161
Jaipur,2019-01-06,98.16,173.96,6.27,29.73,27.82,19.69,1.05,11.12,52.22,1.59,7.16,,196.0,Moderate,0.5639434677697346
Jaipur,2019-01-07,50.19,108.94,7.92,32.05,30.17,20.1,0.82,14.19,45.11,1.35,5.31,,179.0,Moderate,0.46028980190755686
Jaipur,2019-01-08,70.88,154.85,18.65,40.04,45.02,21.9,1.09,17.31,35.76,2.01,8.01,,123.0,Moderate,0.4574378831881252
Jaipur,2019-01-09,65.03,144.19,13.01,30.68,33.01,19.42,0.98,15.86,38.67,2.48,6.07,,158.0,Moderate,0.45068958347771854
Jaipur,2019-01-10,65.24,145.13,17.36,27.58,36.73,23.16,1.42,11.8,37.97,2.07,9.51,,141.0,Moderate,0.4492184810300902
Jaipur,2019-01-11,50.08,109.93,9.32,27.8,26.92,21.15,1.03,11.48,53.55,1.05,5.95,,126.0,Moderate,0.45514859583749884
Jaipur,2019-01-12,70.83,148.73,15.41,28.84,33.21,23.65,1.16,15.38,59.19,1.45,6.03,,130.0,Moderate,0.4759121144930458
Jaipur,2019-01-13,68.0,151.52,7.97,28.75,26.46,23.17,0.89,16.28,62.46,1.12,6.6,,174.0,Moderate,0.4484896451655454
Jaipur,2019-01-14,49.54,118.65,8.51,23.87,24.09,20.99,0.74,17.6,49.14,0.69,4.23,,144.0,Moderate,0.41717894736842104
Jaipur,2019-01-15,58.11,144.21,38.8,31.85,62.74,26.98,1.57,18.46,34.28,2.15,7.01,,122.0,Moderate,0.40267479731134365
Jaipur,2019-01-16,58.36,145.41,36.69,26.29,55.87,27.04,1.25,15.56,40.67,2.17,10.57,,175.0,Moderate,0.40107209126520516
Jaipur,2019-01-17,68.19,174.82,22.37,34.61,43.24,24.26,1.28,16.52,46.79,1.57,7.97,,131.0,Moderate,0.38983535330436775
Jaipur,2019-01-18,76.46,199.04,30.4,37.4,58.35,34.27,1.85,19.45,42.24,2.15,9.32,,191.0,Moderate,0.3839509892537913
Jaipur,2019-01-19,93.52,204.21,29.64,24.58,54.21,33.43,1.66,18.23,34.68,2.83,12.09,,243.0,Poor,0.4577357936469091
Jaipur,2019-01-20,64.56,139.62,15.12,20.26,35.14,23.64,1.09,22.47,42.14,1.67,9.31,,176.0,Moderate,0.46206699112510735
Jaipur,2019-01-21,60.48,136.56,7.73,16.53,24.49,19.15,0.91,20.26,45.35,1.11,5.97,,124.0,Moderate,0.4425581735694424
Jaipur,2019-01-22,44.36,84.68,14.09,17.62,27.5,24.75,0.92,17.52,28.28,0.86,4.44,,131.0,Moderate,0.5232366124085869
Jaipur,2019-01-23,44.62,104.94,12.34,23.65,28.12,25.92,0.8,22.04,32.06,1.09,6.51,,99.0,Satisfactory,0.4247905559786748
Jaipur,2019-01-24,52.33,120.1,8.28,22.69,24.05,23.32,0.79,18.41,38.57,0.87,5.3,,109.0,Moderate,0.43535773710482534
Jaipur,2019-01-25,37.73,128.72,26.87,22.47,38.08,22.58,0.69,11.0,35.6,0.59,4.44,,129.0,Moderate,0.29288930290327586
Jaipur,2019-01-26,43.55,89.54,48.46,18.45,50.12,18.55,0.72,10.26,42.7,0.6,4.25,,89.0,Satisfactory,0.4858322177599286
Jaipur,2019-01-27,46.7,94.5,9.61,22.82,26.88,18.59,0.87,11.39,38.33,0.75,5.54,,89.0,Satisfactory,0.4936575052854123
Jaipur,2019-01-28,56.01,115.61,14.48,25.32,34.59,21.58,1.16,13.56,29.3,1.59,7.13,,118.0,Moderate,0.48405496499870365
Jaipur,2019-01-29,47.51,109.38,12.43,24.17,32.23,19.87,1.05,12.25,35.66,1.36,5.74,,130.0,Moderate,0.43396054073803436
Jaipur,2019-01-30,42.38,116.55,14.06,23.48,33.17,22.27,1.15,9.88,39.17,1.36,12.05,,115.0,Moderate,0.3633090441491642
Jaipur,2019-01-31,35.72,90.54,8.7,17.64,20.78,17.94,0.86,12.95,52.58,0.87,8.53,,100.0,Satisfactory,0.3940864960282436
Jaipur,2019-02-01,51.65,127.06,10.52,18.38,22.27,18.38,0.88,11.9,35.74,1.02,7.03,,102.0,Moderate,0.40618118905316136
Jaipur,2019-02-02,60.0,126.12,11.43,19.26,24.54,20.22,1.07,10.13,37.83,1.35,6.78,,138.0,Moderate,0.47536048169862144
Jaipur,2019-02-03,67.4,136.68,13.55,19.99,26.64,21.17,1.08,11.35,44.31,1.66,18.18,,159.0,Moderate,0.49276209972218166
Jaipur,2019-02-04,58.23,122.01,12.61,21.47,26.76,20.09,1.06,10.6,53.22,1.41,15.31,,182.0,Moderate,0.4768651216116616
Jaipur,2019-02-05,59.43,132.47,13.24,23.02,29.1,20.81,1.36,12.14,54.55,1.46,19.6,,151.0,Moderate,0.44829146865806746
Jaipur,2019-02-06,54.13,116.91,14.61,25.39,32.37,23.8,1.31,11.4,44.72,1.5,15.63,,151.0,Moderate,0.4626100333304846
Jaipur,2019-02-07,52.17,138.74,13.66,23.04,28.47,23.32,1.03,9.66,33.03,1.05,7.87,,130.0,Moderate,0.3757562662057044
Jaipur,2019-02-08,50.76,130.76,12.04,21.84,26.93,20.85,0.98,13.03,42.95,0.52,6.02,,127.0,Moderate,0.3878954607977992
Jaipur,2019-02-09,48.6,114.07,15.67,28.3,36.76,25.39,1.83,14.17,36.72,0.9,5.98,,115.0,Moderate,0.4256810020145398
Jaipur,2019-02-10,52.06,119.98,19.94,38.73,52.19,29.54,1.69,10.68,42.35,1.16,12.01,,128.0,Moderate,0.4335443037974684
Jaipur,2019-02-11,45.82,103.34,16.33,34.07,42.81,27.63,1.26,9.57,48.86,0.68,7.42,,115.0,Moderate,0.44296210363495747
Jaipur,2019-02-12,47.75,103.97,14.2,31.9,38.43,28.93,1.16,10.23,59.92,0.73,7.02,,107.0,Moderate,0.45882579033342946
Jaipur,2019-02-13,45.85,100.35,13.56,30.14,35.96,28.48,1.19,14.76,64.44,0.74,6.89,,108.0,Moderate,0.45644599303135897
Jaipur,2019-02-14,42.63,93.74,14.43,33.57,40.18,33.31,1.08,10.92,44.74,0.76,7.58,,97.0,Satisfactory,0.4542838874680308
Jaipur,2019-02-15,51.51,112.12,13.4,36.87,42.96,29.21,1.09,12.21,43.88,0.85,5.05,,115.0,Moderate,0.4590090892888968
Jaipur,2019-02-16,39.78,79.48,13.32,37.37,43.88,27.04,1.09,14.24,45.13,0.68,4.43,,98.0,Satisfactory,0.4998743402865042
Jaipur,2019-02-17,48.23,98.3,16.3,45.05,54.32,28.78,1.29,16.09,36.24,1.04,8.17,,102.0,Moderate,0.49014227642276426
Jaipur,2019-02-18,43.89,125.28,14.52,37.21,44.16,27.96,1.23,13.54,33.95,1.16,8.32,,112.0,Moderate,0.3500558302759611
Jaipur,2019-02-19,54.38,152.36,13.28,34.29,39.19,24.32,0.91,13.62,38.75,0.9,6.98,,130.0,Moderate,0.35668372032008394
Jaipur,2019-02-20,54.54,105.01,13.38,29.52,35.78,29.01,0.95,10.76,40.58,1.29,7.6,,124.0,Moderate,0.5188849776424698
Jaipur,2019-02-21,54.38,110.79,12.99,29.71,35.85,26.67,0.9,11.13,43.64,1.21,6.53,,130.0,Moderate,0.49039588781675536
Jaipur,2019-02-22,41.39,85.23,12.19,29.15,34.3,22.0,0.78,10.81,36.61,0.77,4.43,,100.0,Satisfactory,0.48505801007851873
Jaipur,2019-02-23,35.97,77.06,12.59,33.33,38.14,21.36,0.8,15.47,49.95,0.84,4.66,,93.0,Satisfactory,0.4661741835147745
Jaipur,2019-02-24,41.39,97.62,13.14,33.04,38.74,25.67,0.86,14.35,50.94,1.13,9.29,,113.0,Moderate,0.4235571019238641
Jaipur,2019-02-25,42.61,99.75,13.83,32.96,40.3,25.01,0.96,12.61,47.6,1.07,7.62,,105.0,Moderate,0.4267401101652479
Jaipur,2019-02-26,39.97,86.36,11.79,37.33,39.01,36.22,0.91,9.25,51.61,1.02,7.62,,107.0,Moderate,0.46229470275271806
Jaipur,2019-02-27,42.89,90.05,12.44,38.35,41.01,34.48,0.83,10.21,38.53,1.05,7.16,,85.0,Satisfactory,0.4757626178591237
Jaipur,2019-02-28,38.31,82.02,12.34,38.24,40.99,36.83,0.89,8.98,49.36,0.84,7.67,,100.0,Satisfactory,0.46651242084754024
Jaipur,2019-03-01,42.41,93.01,8.54,30.45,31.81,30.22,0.89,11.34,57.51,1.07,8.63,,104.0,Moderate,0.4554827623241327
Jaipur,2019-03-02,43.88,95.81,7.98,29.44,29.73,32.69,0.88,9.77,59.2,1.24,7.88,,103.0,Moderate,0.4575122510687103
Jaipur,2019-03-03,42.81,92.74,7.7,23.63,26.18,29.48,0.82,8.06,56.37,0.99,8.38,,100.0,Satisfactory,0.46111589831968985
Jaipur,2019-03-04,47.99,104.75,8.05,28.7,30.86,31.27,0.93,7.85,46.49,1.28,8.81,,107.0,Moderate,0.4577014783023367
Jaipur,2019-03-05,36.58,76.61,7.97,32.27,34.15,28.98,0.82,8.8,40.62,0.73,5.61,,102.0,Moderate,0.47686090470603576
Jaipur,2019-03-06,38.07,88.21,20.05,38.55,52.11,36.07,1.18,10.61,36.86,1.13,8.38,,89.0,Satisfactory,0.4310950062280603
Jaipur,2019-03-07,40.68,98.3,12.65,30.33,37.1,29.52,1.07,10.98,54.93,1.3,8.94,,112.0,Moderate,0.4134146341463415
Jaipur,2019-03-08,38.52,86.8,6.54,23.03,24.75,24.51,0.93,12.41,57.35,1.14,6.92,,98.0,Satisfactory,0.4432681242807826
Jaipur,2019-03-09,42.31,109.92,6.42,28.8,30.22,26.38,0.89,12.3,58.57,0.86,5.89,,102.0,Moderate,0.3845664424650064
Jaipur,2019-03-10,36.68,78.2,6.21,25.07,27.4,25.56,1.06,9.99,64.01,0.69,6.7,,111.0,Moderate,0.46845466155810983
Jaipur,2019-03-11,41.91,106.43,7.53,30.92,31.52,22.96,0.81,11.72,53.06,0.85,5.87,,96.0,Satisfactory,0.39341030695578705
Jaipur,2019-03-12,48.61,113.73,7.0,41.57,38.08,21.56,0.89,12.14,56.13,0.74,5.48,,111.0,Moderate,0.42704032328911534
Jaipur,2019-03-13,46.44,112.89,7.53,32.46,32.43,20.62,0.93,12.91,52.01,1.06,6.45,,105.0,Moderate,0.4110098238782193
Jaipur,2019-03-14,42.19,103.28,8.87,30.11,32.26,20.4,0.82,10.95,54.15,0.99,5.91,,108.0,Moderate,0.4081060166376475
Jaipur,2019-03-15,34.03,69.78,11.72,37.57,39.22,21.9,0.77,8.89,47.6,0.56,5.54,,90.0,Satisfactory,0.48697767601602754
Jaipur,2019-03-16,32.24,97.93,12.25,35.03,38.82,22.95,0.76,10.52,50.46,0.56,5.18,,92.0,Satisfactory,0.3288789146179741
Jaipur,2019-03-17,33.98,90.2,14.85,37.12,43.42,24.2,0.84,9.94,52.21,0.76,7.34,,109.0,Moderate,0.37630121816168327
Jaipur,2019-03-18,35.79,88.88,15.64,36.63,43.88,24.17,1.01,10.6,56.84,0.89,6.39,,109.0,Moderate,0.4022252191503709
Jaipur,2019-03-19,36.6,95.8,16.44,30.55,38.39,24.04,1.04,11.35,57.42,1.18,6.92,,107.0,Moderate,0.38164754953076124
Jaipur,2019-03-20,39.76,113.06,16.73,35.47,43.61,23.16,0.95,12.03,46.24,0.81,5.92,,101.0,Moderate,0.35136090491339694
Jaipur,2019-03-21,48.81,120.22,8.37,28.01,29.15,21.75,0.78,11.78,68.35,0.93,4.61,,121.0,Moderate,0.40566821808510645
Jaipur,2019-03-22,35.71,94.58,9.42,30.34,33.08,18.71,0.68,9.19,66.58,0.46,3.82,,101.0,Moderate,0.37716518800168997
Jaipur,2019-03-23,34.26,87.27,10.22,34.99,36.6,18.55,0.73,9.85,60.73,0.54,4.44,,90.0,Satisfactory,0.39212544351608103
Jaipur,2019-03-24,39.05,116.74,10.27,31.52,35.16,21.24,0.63,11.82,58.17,0.56,4.77,,101.0,Moderate,0.3342177336528586
Jaipur,2019-03-25,39.88,109.51,10.33,31.17,35.7,21.88,0.71,12.25,47.95,0.57,3.99,,112.0,Moderate,0.3638354164765989
Jaipur,2019-03-26,36.97,78.85,12.23,37.98,41.66,20.29,0.91,12.29,58.09,0.63,4.42,,101.0,Moderate,0.46827105763141236
Jaipur,2019-03-27,42.6,93.5,27.07,43.74,59.87,25.29,1.6,13.59,55.4,1.75,7.77,,110.0,Moderate,0.4551282051282052
Jaipur,2019-03-28,46.27,110.43,27.5,36.53,53.59,26.1,1.45,13.55,52.94,2.6,10.61,,128.0,Moderate,0.41861937935402155
Jaipur,2019-03-29,49.69,134.35,28.93,39.79,59.47,27.06,1.51,15.17,38.66,2.67,10.97,,142.0,Moderate,0.3695797694310153
Jaipur,2019-03-30,45.29,125.59,15.25,36.27,43.5,26.34,1.04,13.5,61.09,1.21,5.71,,132.0,Moderate,0.36033097302888056
Jaipur,2019-03-31,46.08,121.18,10.34,35.51,36.62,27.87,0.86,12.61,64.76,0.73,3.91,,116.0,Moderate,0.37994722955145116
Jaipur,2019-04-01,41.4,96.36,14.05,41.56,45.27,25.48,0.96,12.73,57.44,0.86,5.35,,109.0,Moderate,0.4291934480613726
Jaipur,2019-04-02,40.71,93.61,18.82,35.7,45.26,26.86,1.1,14.66,65.75,1.19,5.46,,109.0,Moderate,0.4344253548180557
Jaipur,2019-04-03,44.59,106.73,14.2,36.63,41.59,26.93,1.2,16.58,75.99,1.47,6.96,,125.0,Moderate,0.41739211831882433
Jaipur,2019-04-04,44.88,113.56,30.74,33.36,54.39,31.17,1.47,16.55,69.83,2.41,9.04,,128.0,Moderate,0.3948618687313039
Jaipur,2019-04-05,48.68,162.11,19.58,36.14,46.21,26.03,0.99,11.75,54.78,1.62,8.62,,144.0,Moderate,0.3001048024166204
Jaipur,2019-04-06,38.72,135.7,12.16,28.92,38.5,25.05,0.8,12.73,47.12,0.53,6.18,,137.0,Moderate,0.2851251840942563
Jaipur,2019-04-07,47.59,224.38,10.66,27.38,33.2,24.3,0.74,17.05,58.64,0.44,5.53,,132.0,Moderate,0.2120010691375624
Jaipur,2019-04-08,92.68,473.02,11.35,25.64,31.65,28.48,0.96,13.03,62.1,0.59,4.13,,457.0,Severe,0.1958911058505242
Jaipur,2019-04-09,55.19,161.64,12.65,30.85,35.21,27.44,0.94,14.8,67.87,0.97,5.11,,199.0,Moderate,0.3412266600717201
Jaipur,2019-04-10,54.01,149.74,13.62,34.35,38.05,30.52,1.06,17.0,66.0,1.47,6.17,,140.0,Moderate,0.3604511478910838
Jaipur,2019-04-11,53.6,157.93,12.67,22.5,27.18,24.0,0.85,15.36,69.9,1.14,5.55,,138.0,Moderate,0.3391761058026957
Jaipur,2019-04-12,72.04,368.18,12.45,26.9,31.91,21.96,0.97,13.88,72.74,0.7,4.68,,258.0,Poor,0.19561203432171173
Jaipur,2019-04-13,52.49,129.76,10.08,25.97,29.28,20.04,0.81,14.74,81.83,0.75,4.12,,194.0,Moderate,0.4042045279531804
Jaipur,2019-04-14,47.63,116.91,10.86,28.17,32.05,20.17,0.77,13.23,68.09,0.56,4.14,,121.0,Moderate,0.40705922570720454
Jaipur,2019-04-15,55.41,183.47,11.6,26.02,30.99,19.01,0.75,12.31,70.5,0.49,3.56,,124.0,Moderate,0.30184670697826443
Jaipur,2019-04-16,44.23,132.07,13.12,23.79,30.85,21.39,0.88,11.44,50.55,0.34,3.34,,164.0,Moderate,0.3346447756677007
Jaipur,2019-04-17,25.64,48.73,13.75,23.52,31.78,26.11,0.84,16.52,44.18,0.31,3.75,,82.0,Satisfactory,0.5250870366577923
Jaipur,2019-04-18,28.96,61.5,12.1,31.5,36.46,23.04,0.8,10.25,64.48,0.55,4.27,,86.0,Satisfactory,0.4701298701298701
Jaipur,2019-04-19,36.19,83.64,13.46,39.88,42.78,21.91,0.84,9.88,64.75,0.6,3.98,,102.0,Moderate,0.4321710054931932
Jaipur,2019-04-20,35.66,84.96,16.7,44.65,49.73,24.2,0.95,11.33,72.28,0.86,6.03,,122.0,Moderate,0.4192334822478251
Jaipur,2019-04-21,41.23,99.17,17.67,44.36,50.45,24.93,0.86,10.84,65.95,1.12,6.17,,124.0,Moderate,0.4153319230381787
Jaipur,2019-04-22,49.55,132.85,29.57,50.26,65.57,27.54,1.32,14.74,45.5,1.61,6.89,,119.0,Moderate,0.372696502444528
Jaipur,2019-04-23,61.69,159.44,40.36,47.86,75.95,33.87,1.66,14.65,40.73,2.42,9.72,,154.0,Moderate,0.3866741882913376
Jaipur,2019-04-24,56.24,147.99,24.1,39.66,57.52,31.97,1.14,17.13,41.16,1.46,7.01,,157.0,Moderate,0.37976905935579713
Jaipur,2019-04-25,58.99,183.88,15.89,36.33,48.05,28.32,0.94,21.97,46.46,0.89,5.37,,135.0,Moderate,0.3206326774649419
Jaipur,2019-04-26,76.51,226.52,12.33,29.88,37.46,27.36,0.93,14.33,66.47,0.87,4.71,,181.0,Moderate,0.33761362633483366
Jaipur,2019-04-27,53.95,135.05,12.02,36.5,42.22,23.62,0.83,13.69,63.36,0.61,3.95,,151.0,Moderate,0.39918608953015167
Jaipur,2019-04-28,62.44,158.98,11.72,38.99,40.31,46.29,0.75,14.63,72.33,0.56,3.62,,142.0,Moderate,0.39250691475986926
Jaipur,2019-04-29,64.2,156.09,13.5,39.08,41.19,66.69,1.03,14.22,71.68,1.07,4.92,,143.0,Moderate,0.41103783852999554
Jaipur,2019-04-30,59.3,140.33,45.88,59.2,69.55,44.78,1.64,12.71,40.87,1.55,7.83,,153.0,Moderate,0.4222744427828811
Jaipur,2019-05-01,62.23,160.14,50.58,50.35,79.58,22.6,1.51,11.98,41.03,0.67,4.77,,156.0,Moderate,0.388354967548677
Jaipur,2019-05-02,73.33,186.04,12.57,28.55,35.71,21.4,0.9,13.99,75.58,1.07,5.43,,166.0,Moderate,0.3939507897281616
Jaipur,2019-05-03,58.09,127.27,18.37,29.26,40.1,23.37,0.94,16.75,70.59,0.99,5.9,,149.0,Moderate,0.4560728586009265
Jaipur,2019-05-04,50.37,102.97,30.76,39.8,61.83,27.71,1.06,17.37,55.31,1.4,6.43,,124.0,Moderate,0.48869700203745026
Jaipur,2019-05-05,48.16,123.61,36.14,51.14,71.14,29.48,1.51,14.56,42.79,1.78,8.35,,117.0,Moderate,0.38929755072346617
Jaipur,2019-05-06,52.53,138.44,20.09,30.35,45.8,26.65,1.11,11.5,47.06,1.82,9.36,,138.0,Moderate,0.3791684711996536
Jaipur,2019-05-07,60.4,190.08,21.43,29.0,43.39,22.21,0.94,10.27,34.89,0.57,4.86,,134.0,Moderate,0.3175938584498896
Jaipur,2019-05-08,90.69,253.87,21.09,30.56,43.22,20.61,0.82,12.51,32.21,0.57,4.36,,183.0,Moderate,0.3570894200102374
Jaipur,2019-05-09,92.16,249.34,13.19,24.98,32.23,23.1,0.7,9.94,42.76,0.38,3.83,,218.0,Poor,0.3694676074406671
Jaipur,2019-05-10,54.87,116.66,12.13,22.06,29.78,20.4,0.67,11.19,48.3,0.25,3.99,,156.0,Moderate,0.4699383350462487
Jaipur,2019-05-11,57.35,126.72,11.48,24.88,31.18,21.73,0.78,8.5,45.79,0.36,4.96,,138.0,Moderate,0.4522157388424539
Jaipur,2019-05-12,72.52,263.62,9.32,23.53,28.2,21.5,0.71,11.87,65.43,0.37,3.98,,206.0,Poor,0.27498862429849835
Jaipur,2019-05-13,47.42,109.65,10.7,25.07,30.0,21.5,0.76,11.7,58.85,0.53,4.4,,121.0,Moderate,0.4320728929384966
Jaipur,2019-05-14,47.02,104.64,10.16,29.24,32.94,21.56,0.75,10.71,54.82,0.56,3.92,,100.0,Satisfactory,0.44892113805613904
Jaipur,2019-05-15,108.94,345.65,14.29,32.14,38.56,21.9,1.06,10.85,40.59,1.16,5.63,,184.0,Moderate,0.3150831525668836
Jaipur,2019-05-16,84.33,272.87,10.77,21.06,27.49,20.45,0.8,10.45,58.11,0.58,3.53,,343.0,Very Poor,0.30893504780745135
Jaipur,2019-05-17,78.42,288.94,10.88,20.39,26.23,20.35,0.71,10.28,50.67,0.22,3.33,,199.0,Moderate,0.27131192914475505
Jaipur,2019-05-18,41.98,72.58,10.79,22.44,28.28,21.76,0.84,12.03,57.26,0.24,3.34,,169.0,Moderate,0.5776004402861861
Jaipur,2019-05-19,41.69,89.54,13.78,34.22,40.95,21.54,0.97,12.27,56.63,0.78,5.75,,104.0,Moderate,0.46508255243195
